output>-0.48,783.296,0,25.9164,,0.906325,0.0403314,585.823,,0.681773,0.0540092,741.807,,0.302465,0.0138149,562.267,,0.868617,0.134652,2.96481,,1,0,74.0492,,1,0,2062.04,,0.443841,229.273,70.2467,,1,0,3103
output>-0.47,782.101,0,25.904,,0.896142,0.0401484,581.966,,0.683765,0.0544565,737.205,,0.301362,0.0138089,558.312,,0.806086,0.132336,2.96481,,1,0,73.8848,,1,0,2035.63,,0.442626,227.738,69.6658,,1,0,3078
output>-0.46,778.289,0,25.9007,,0.894446,0.0401107,577.995,,0.67151,0.0542003,732.374,,0.300212,0.0138684,554.295,,0.778157,0.130396,2.96481,,1,0,72.1247,,1,0,2021.53,,0.441453,227.453,69.5848,,1,0,3047
output>-0.45,777.876,0,25.7104,,0.874293,0.0396284,573.858,,0.662431,0.0539969,723.745,,0.30641,0.0138477,548.306,,0.781011,0.132919,2.96481,,1,0,71.8738,,1,0,1974.2,,0.435583,224.632,69.4745,,1,0,3008
output>-0.44,776.987,0,25.6815,,0.866274,0.0397483,569.321,,0.657111,0.0545463,717.827,,0.305105,0.0138525,545.418,,0.765433,0.134302,2.96481,,1,0,71.0591,,1,0,1950.63,,0.439845,221.952,69.4745,,1,0,2966
output>-0.43,776.737,0,25.681,,0.856352,0.0395765,564.944,,0.6505,0.0548915,714.269,,0.305697,0.0139427,541.214,,0.768402,0.138287,2.96481,,1,0,70.7727,,1,0,1924.04,,0.440486,220.073,69.439,,1,0,2924
output>-0.42,775.74,0,25.375,,0.857568,0.0396096,557.537,,0.648843,0.055652,708.319,,0.301436,0.0139093,537.53,,0.757041,0.140602,2.96481,,1,0,70.5347,,1,0,1925.29,,0.445164,220.215,69.025,,1,0,2889
output>-0.41,771.399,0,25.2015,,0.864431,0.0397793,550.412,,0.648616,0.056258,701.415,,0.301706,0.0139607,530.453,,0.748068,0.140324,2.96481,,1,0,70.1859,,1,0,1933.03,,0.449778,221.101,68.4951,,1,0,2853
output>-0.4,771.2,0,24.9667,,0.862794,0.039648,546.228,,0.646137,0.0567499,691.922,,0.301987,0.0140432,524.789,,0.715446,0.137931,2.96481,,1,0,69.4363,,1,0,1922.05,,0.451397,220.11,68.3881,,1,0,2817
output>-0.39,766.704,0,24.5376,,0.875354,0.0400333,539.873,,0.634639,0.0568589,685.917,,0.30052,0.014068,519.014,,0.689948,0.139434,2.96481,,1,0,68.0837,,1,0,1932.1,,0.458101,220.801,67.8084,,1,0,2778
output>-0.38,765.339,0,23.9549,,0.872869,0.0401672,533.122,,0.627839,0.0574654,677.294,,0.303414,0.0141691,513.441,,0.667787,0.139401,2.96481,,1,0,67.7202,,1,0,1920.68,,0.463657,219.496,67.3168,,1,0,2734
output>-0.37,761.179,0,23.716,,0.878693,0.0403902,527.403,,0.635319,0.0588024,665.871,,0.299585,0.014158,509.171,,0.745819,0.152595,2.96481,,1,0,65.4956,,1,0,1911.75,,0.463988,219.907,65.51,,1,0,2687
output>-0.36,758.891,0,23.675,,0.90799,0.0412251,519.204,,0.630755,0.0595316,659.874,,0.294258,0.0142199,505.517,,0.79153,0.162716,2.52958,,1,0,65.0649,,1,0,1938.5,,0.470404,222.982,65.1542,,1,0,2646
output>-0.35,757.728,0,23.5519,,0.909475,0.0413759,513.804,,0.627387,0.0604264,651.377,,0.293914,0.0141978,499.002,,0.79424,0.166055,2.48632,,1,0,63.8257,,1,0,1935.12,,0.477243,222.578,63.9594,,1,0,2598
output>-0.34,753.303,0,23.207,,0.88457,0.0410117,505.685,,0.60955,0.0603239,637.191,,0.294515,0.0141836,490.544,,0.823637,0.174867,2.48632,,1,0,61.8628,,1,0,1861.19,,0.46714,217.928,63.4142,,1,0,2552
output>-0.33,749.228,0,22.8938,,0.885772,0.0413871,498.894,,0.597067,0.0607781,627.086,,0.294672,0.0141445,482.203,,0.806965,0.178664,2.48632,,1,0,61.3777,,1,0,1847.97,,0.474521,216.285,63.0952,,1,0,2498
output>-0.32,740.37,0,22.5249,,0.921906,0.0429637,493.592,,0.588662,0.0610728,616.985,,0.290438,0.0142015,477.011,,0.770206,0.180498,2.48632,,1,0,60.7558,,1,0,1833.68,,0.469108,217.366,61.0047,,1,0,2455
output>-0.31,737.918,0,22.1033,,0.909846,0.0428955,486.279,,0.575603,0.0611917,611.564,,0.290388,0.0142497,469.663,,0.715699,0.175586,2.42489,,1,0,60.1239,,1,0,1800.25,,0.471163,214.873,59.5468,,1,0,2401
output>-0.3,734.837,0,21.5433,,0.917426,0.0435077,474.663,,0.576832,0.0628486,603.083,,0.286019,0.014215,462.079,,0.750082,0.185895,2.42489,,1,0,56.0854,,1,0,1767.43,,0.467936,213.973,58.7329,,1,0,2359
output>-0.29,727.945,0,21.5397,,0.887445,0.0428485,466.876,,0.589936,0.0651025,592.751,,0.287929,0.0142784,453.579,,0.693737,0.184183,2.42489,,1,0,53.8158,,1,0,1697.75,,0.458786,210.074,58.3147,,1,0,2307
output>-0.28,722.087,0,21.1252,,0.982592,0.0457117,459.716,,0.601996,0.0674125,584.502,,0.281763,0.0145339,444.455,,0.571001,0.16856,2.42489,,1,0,51.9543,,1,0,1769.73,,0.472321,218.007,56.7982,,1,0,2259
output>-0.27,719.35,0,20.3734,,1.15996,0.050889,449.623,,0.594434,0.0680405,575.831,,0.270062,0.0147329,432.371,,0.520294,0.166625,2.42489,,1,0,51.5791,,1,0,1879.22,,0.475942,233.018,56.0878,,1,0,2201
